snapshot_id,source,partition,planner,layout_id,layout_cluster,episode_id,profile_id,call_index,snapshot_time,normalized_path_progress,y_bad,mechanisms,label_collision,label_planner_failure,label_command_collapse,label_progress_stall,label_oscillatory_reversal_vy,label_oscillatory_reversal_wz,delay,delay_normalized,tau_x,tau_x_normalized,tau_y,tau_y_normalized,tau_w,tau_w_normalized,theta_magnitude,e_v,e_x,c_min,u_magnitude,delta_u_magnitude,m_p,m_pf,m_p_censored,m_pf_censored,baseline_query_mismatch,nominal_rollout_failure,m_p_queries,m_pf_queries,recorded_command,baseline_query_command
eipt_047,rq1,discovery,teb,discovery_18,rq1:discovery_18,discovery__discovery_18__teb__delay_100,delay_100,5,0.25000000000000006,0.0016785697159871257,0,,0,0,0,0,0,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.08730930651719462,0.25349234631695244,0.7853745355899421,0.17391773580489092,0.13285271084732989,0.375,0.125,0,0,0,0,76,31,"{""vx"":0.05233642413902453,""vy"":-0.04507615004422019,""wz"":-0.009272622664265096}","{""vx"":0.05233642413902453,""vy"":-0.04507615004422019,""wz"":-0.009272622664265096}"
eipt_048,rq1,discovery,teb,discovery_18,rq1:discovery_18,discovery__discovery_18__teb__tau_y_300,tau_y_300,5,0.25000000000000006,0.002693805227695626,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.6,0.14609665513121284,0.037323916429865434,0.7756137691961327,0.3361208290647022,0.13426719015435934,0.18750000000000003,0.125,0,0,0,0,70,30,"{""vx"":0.11153187967580659,""vy"":-0.05011844337939501,""wz"":0.14095288583960805}","{""vx"":0.11153187967580659,""vy"":-0.05011844337939501,""wz"":0.14095288583960805}"
eipt_049,rq1,discovery,tr,discovery_01,rq1:discovery_01,discovery__discovery_01__tr__e0,e0,34,1.7000000000000013,0.07159269026191901,1,progress_stall,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09868420660495769,6.938893903907228e-16,0.2919343353912965,0.6290929419482721,0.09868420660495769,0.34375,0.25,0,0,0,0,72,24,"{""vx"":0.0,""vy"":-0.14999999105930328,""wz"":0.3684210479259491}","{""vx"":0.0,""vy"":-0.14999999105930328,""wz"":0.3684210479259491}"
eipt_050,rq1,discovery,tr,discovery_02,rq1:discovery_02,discovery__discovery_02__tr__tau_x_100,tau_x_100,41,2.0500000000000003,0.07891367265921213,1,progress_stall,0,0,0,1,0,0,0.0,0.0,0.1,0.33333333333333337,0.0,0.0,0.0,0.0,0.33333333333333337,0.11395885013396069,0.030922713328949542,0.8762455989288819,0.24384302119513393,0.10526315309107298,0.49999999999999994,0.34375,0,0,0,0,90,26,"{""vx"":0.1071428507566452,""vy"":0.0,""wz"":-0.04210526496171952}","{""vx"":0.1071428507566452,""vy"":0.0,""wz"":-0.04210526496171952}"
eipt_051,rq1,discovery,tr,discovery_03,rq1:discovery_03,discovery__discovery_03__tr__e0,e0,156,7.799999999999878,0.6268913109448554,1,oscillatory_reversal_vy,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1642426926833563,3.9817402353990554e-14,0.7741720325425054,1.0257926963836401,0.1642426926833563,0.35721725415588107,0.75,0,0,0,0,73,26,"{""vx"":0.44999998807907104,""vy"":-0.0055555556900799274,""wz"":-0.18242588639259336}","{""vx"":0.44999998807907104,""vy"":-0.0055555556900799274,""wz"":-0.18242588639259336}"
eipt_052,rq1,discovery,tr,discovery_04,rq1:discovery_04,discovery__discovery_04__tr__tau_y_300,tau_y_300,61,3.049999999999979,0.17914693598552414,1,progress_stall,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.6,0.006482411152312292,0.004179707259560021,0.3516856800099414,0.24384302119513393,0.0,0.625,1.0,0,0,0,0,94,33,"{""vx"":0.1071428507566452,""vy"":0.0,""wz"":-0.04210526496171952}","{""vx"":0.1071428507566452,""vy"":0.0,""wz"":-0.04210526496171952}"
eipt_053,rq1,discovery,tr,discovery_05,rq1:discovery_05,discovery__discovery_05__tr__delay_100,delay_100,79,3.9499999999999598,0.24583833758209192,1,oscillatory_reversal_vy,0,0,0,0,1,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.14880320881502546,0.22199101594082943,0.0911636574827991,1.0212114673445958,0.30557739169653186,0.1875,0.09375,0,0,0,0,69,31,"{""vx"":0.44999998807907104,""vy"":-0.05000000074505806,""wz"":-0.11990596354007722}","{""vx"":0.44999998807907104,""vy"":-0.05000000074505806,""wz"":-0.11990596354007722}"
eipt_054,rq1,discovery,tr,discovery_08,rq1:discovery_08,discovery__discovery_08__tr__tau_w_100,tau_w_100,67,3.3499999999999726,0.2325126434461304,1,oscillatory_reversal_wz,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.33333333333333337,0.33333333333333337,0.12785241943714534,0.034072582143468276,0.6084991494085581,1.0106004781949465,0.16064886232384148,0.375,0.25,0,0,0,0,74,29,"{""vx"":0.44999998807907104,""vy"":-0.04766082018613815,""wz"":0.04210526496171952}","{""vx"":0.44999998807907104,""vy"":-0.04766082018613815,""wz"":0.04210526496171952}"
eipt_055,rq1,discovery,tr,discovery_11,rq1:discovery_11,discovery__discovery_11__tr__tau_x_300,tau_x_300,92,4.599999999999946,0.23776811396360112,1,oscillatory_reversal_vy,0,0,0,0,1,0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.03080401480058221,0.0010720015348898453,0.21115707228809288,1.2820596230520462,0.03077685832977295,0.40625,2.0,0,1,0,0,68,32,"{""vx"":0.44999998807907104,""vy"":-0.05000000074505806,""wz"":0.6315789818763733}","{""vx"":0.44999998807907104,""vy"":-0.05000000074505806,""wz"":0.6315789818763733}"
eipt_056,rq1,discovery,tr,discovery_12,rq1:discovery_12,discovery__discovery_12__tr__tau_w_100,tau_w_100,29,1.450000000000001,0.0930124571485824,1,progress_stall,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.33333333333333337,0.33333333333333337,0.14329331962116032,0.07767471481703217,0.7258630777927554,1.2052824269414615,0.18277770784027436,0.375,0.125,0,0,0,0,72,24,"{""vx"":0.44999998807907104,""vy"":0.14999999105930328,""wz"":0.4149466156959534}","{""vx"":0.44999998807907104,""vy"":0.14999999105930328,""wz"":0.4149466156959534}"
eipt_057,rq1,discovery,tr,discovery_14,rq1:discovery_14,discovery__discovery_14__tr__tau_y_500,tau_y_500,127,6.349999999999909,0.3598498816641625,1,progress_stall,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.21139860868448257,0.13638644450472046,0.7622232064179292,0.45175392789182117,0.0526315812021494,0.43749999999999994,0.21875,0,0,0,0,87,30,"{""vx"":0.19285713136196136,""vy"":-0.05000000074505806,""wz"":0.0}","{""vx"":0.19285713136196136,""vy"":-0.05000000074505806,""wz"":0.0}"
