schedule_index,episode_id,partition,layout_id,planner,profile_id,lock_hash,valid,success,reason,raw_reason,collision,planner_failures,planner_calls,execution_steps,final_xy_error,final_yaw_error,final_time,capped_time_to_termination,path_length,min_clearance,compute_mean,compute_max,time_contract,feedback_contract,command_hold_contract,collision_truth_contract
206,holdout__holdout_12__dwa__e0,holdout,holdout_12,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800342967782957,0.05052643037205333,30.00000000000189,30.00000000000189,0.08043681154258775,0.4894754709442799,0.001234941895000001,0.003792359,true,true,true,true
207,holdout__holdout_11__dwa__tau_x_300,holdout,holdout_11,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.7987688891493585,0.06828936295412627,30.00000000000189,30.00000000000189,0.05226722964506285,0.5234999999999999,0.0013689563816666672,0.005590209,true,true,true,true
208,discovery__discovery_07__dwa__tau_y_150,discovery,discovery_07,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.233317600849198,0.7833556140657859,30.00000000000189,30.00000000000189,2.974403535679563,0.029869495662891415,0.0023421415133333323,0.019182069,true,true,true,true
209,discovery__discovery_08__teb__delay_100,discovery,discovery_08,teb,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,255,1275,0.07936920123578653,0.01598214823068301,12.749999999999773,12.749999999999773,5.2257243551729715,0.19022253758459667,0.008640282552941175,0.027910836,true,true,true,true
210,discovery__discovery_12__teb__delay_050,discovery,discovery_12,teb,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,255,1274,0.06401269266890476,0.09701262857379814,12.739999999999773,12.739999999999773,5.106105034838982,0.16374820691802797,0.01055519372156863,0.02936196,true,true,true,true
211,discovery__discovery_07__teb__tau_y_500,discovery,discovery_07,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,399,1994,0.03294284179997323,0.09847101446986357,19.940000000000317,19.940000000000317,6.026882115035409,0.09034129117455274,0.0102545287368421,0.031101566,true,true,true,true
212,discovery__discovery_20__dwa__tau_x_100,discovery,discovery_20,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.751622632976504,0.051908026079318347,30.00000000000189,30.00000000000189,0.12779152653451933,0.631947523341957,0.001648943759999999,0.005627959,true,true,true,true
213,discovery__discovery_09__dwa__tau_y_300,discovery,discovery_09,dwa,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799915338987383,0.05526327701212631,30.00000000000189,30.00000000000189,0.1320295164372248,0.45693029464674034,0.0012287348183333347,0.004893848,true,true,true,true
214,holdout__holdout_06__dwa__tau_x_100,holdout,holdout_06,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.751622632976504,0.051908026079318347,30.00000000000189,30.00000000000189,0.12779152653451933,0.7454999999999998,0.0014167736966666678,0.004623058,true,true,true,true
215,holdout__holdout_20__teb__tau_w_300,holdout,holdout_20,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,345,1722,0.045616571219830745,0.09585412582568073,17.219999999999892,17.219999999999892,5.347550783593825,0.1512648690821731,0.009076530617391314,0.036865335,true,true,true,true
216,discovery__discovery_16__dwa__tau_x_100,discovery,discovery_16,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,340,1699,0.07269676873468393,0.09968824628953367,16.989999999999856,16.989999999999856,6.020405359568637,0.09830488733253633,0.005087460361764705,0.01822437,true,true,true,true
217,holdout__holdout_12__teb__tau_w_100,holdout,holdout_12,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,236,1176,0.039587738739651976,0.09837006339429606,11.759999999999794,11.759999999999794,5.142804186793485,0.10132476016882726,0.009515397775423734,0.031394402,true,true,true,true
218,holdout__holdout_01__teb__delay_100,holdout,holdout_01,teb,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,289,1442,0.07832924448390695,0.03446255076063204,14.419999999999737,14.419999999999737,5.555382509704802,0.016049115024586922,0.010238892294117658,0.034306039,true,true,true,true
219,holdout__holdout_04__teb__delay_100,holdout,holdout_04,teb,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,353,1765,0.02025942011925439,0.09386865464542178,17.64999999999996,17.64999999999996,5.773701528732678,0.20774863196328439,0.010336608705382437,0.029918316,true,true,true,true
220,discovery__discovery_07__dwa__e0,discovery,discovery_07,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750728787406146,0.002960665189466522,30.00000000000189,30.00000000000189,0.29686420154556653,0.5532121583953385,0.0014696501816666692,0.005822179,true,true,true,true
221,holdout__holdout_01__teb__e0,holdout,holdout_01,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,240,1196,0.0787493453824806,0.05709600298752813,11.95999999999979,11.95999999999979,5.398479087058974,0.053275207916061044,0.01016873967916666,0.030436712,true,true,true,true
222,discovery__discovery_12__teb__e0,discovery,discovery_12,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,230,1147,0.054469215409993596,0.09789706580895915,11.4699999999998,11.4699999999998,5.116202825056417,0.17677016380274382,0.010551011599999998,0.031517759,true,true,true,true
223,holdout__holdout_18__teb__tau_x_300,holdout,holdout_18,teb,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,245,1224,0.057772937504596965,0.09832079863663093,12.239999999999783,12.239999999999783,5.033004214545989,0.1420911836331486,0.012952682281632637,0.036798593,true,true,true,true
224,discovery__discovery_03__teb__tau_y_150,discovery,discovery_03,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,308,1538,0.021278794969096747,0.09748875033086163,15.379999999999717,15.379999999999717,6.036412639755873,0.09776303762658042,0.009613082808441557,0.028852522,true,true,true,true
225,discovery__discovery_13__dwa__tau_x_300,discovery,discovery_13,dwa,tau_x_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.847191900628959,0.5782872798386965,30.00000000000189,30.00000000000189,0.3837988799553691,0.4249726698996225,0.0016771277216666687,0.010023588,true,true,true,true
226,holdout__holdout_02__dwa__tau_w_300,holdout,holdout_02,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.9340832290536865,0.6327413702094018,30.00000000000189,30.00000000000189,1.5428040321375478,0.40235762380957873,0.002209071648333334,0.009090181,true,true,true,true
227,holdout__holdout_03__dwa__tau_w_100,holdout,holdout_03,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.8348544577920394,0.2986304814088202,30.00000000000189,30.00000000000189,2.8737582197838676,0.042579036771993824,0.0033538851433333305,0.017206257,true,true,true,true
228,discovery__discovery_10__teb__tau_y_500,discovery,discovery_10,teb,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,456,2277,0.07952903498265507,0.038029662264726705,22.77000000000076,22.77000000000076,6.526666693731273,0.1116276311349695,0.008864758991228074,0.031236571,true,true,true,true
229,discovery__discovery_16__dwa__tau_y_300,discovery,discovery_16,dwa,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,356,1778,0.0784840825575634,0.09936477595984287,17.77999999999998,17.77999999999998,6.0460133410071615,0.15984802590139643,0.004876290376404493,0.019059171,true,true,true,true
230,holdout__holdout_11__teb__e0,holdout,holdout_11,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,236,1180,0.04087835176996578,0.095620970253961,11.799999999999793,11.799999999999793,5.2642276808548685,0.16772211294684586,0.009819902860169486,0.030776596,true,true,true,true
231,holdout__holdout_13__dwa__e0,holdout,holdout_13,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750728787406146,0.002960665189466522,30.00000000000189,30.00000000000189,0.29686420154556653,0.6547618197316738,0.00157029509,0.005744048,true,true,true,true
232,discovery__discovery_20__dwa__delay_050,discovery,discovery_20,dwa,delay_050,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,32,160,4.789388221964771,0.03296052641235291,1.6000000000000012,1.6000000000000012,0.060793762754946544,0.6402903399032303,0.0012860772424242422,0.002231529,true,true,true,true
233,discovery__discovery_06__teb__tau_w_100,discovery,discovery_06,teb,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,340,1696,0.016275046765051843,0.09749110451592623,16.95999999999985,16.95999999999985,6.558699086993707,0.1674167455346167,0.01187124259705882,0.033468879,true,true,true,true
234,discovery__discovery_11__dwa__tau_w_100,discovery,discovery_11,dwa,tau_w_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.168065680450634,0.23154333731552013,30.00000000000189,30.00000000000189,2.4165447401971005,0.23430568239502936,0.002474673601666666,0.015863719,true,true,true,true
235,holdout__holdout_12__teb__tau_w_300,holdout,holdout_12,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,260,1296,0.04421419454333021,0.09870030888166785,12.959999999999768,12.959999999999768,5.093235226647072,0.14597673231772812,0.008821728215384609,0.032757223,true,true,true,true
236,holdout__holdout_10__dwa__tau_y_300,holdout,holdout_10,dwa,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799915338987383,0.05526327701212631,30.00000000000189,30.00000000000189,0.1320295164372248,0.7791242094480707,0.0012174428366666676,0.009212216,true,true,true,true
237,discovery__discovery_02__dwa__e0,discovery,discovery_02,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.750728787406146,0.002960665189466522,30.00000000000189,30.00000000000189,0.29686420154556653,0.4329949468215036,0.0012564114016666668,0.005398967,true,true,true,true
238,discovery__discovery_01__teb__tau_x_100,discovery,discovery_01,teb,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,258,1289,0.047453224219184936,0.09761613266185099,12.88999999999977,12.88999999999977,5.5342210468045865,0.08229699343465399,0.009007831926356605,0.026286647,true,true,true,true
239,holdout__holdout_09__teb__tau_y_150,holdout,holdout_09,teb,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,248,1236,0.07931569768265341,0.017330117461094356,12.359999999999781,12.359999999999781,5.11174246398979,0.07200706677503192,0.010423260653225814,0.034058847,true,true,true,true
240,holdout__holdout_14__dwa__tau_w_300,holdout,holdout_14,dwa,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,3.2345036882859564,0.8699606752914947,30.00000000000189,30.00000000000189,3.2125412494956502,0.16120360219538354,0.003135533613333333,0.016125882,true,true,true,true
241,holdout__holdout_09__teb__tau_y_300,holdout,holdout_09,teb,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,plugin returned no valid velocity command,plugin returned no valid velocity command,false,1,121,605,2.7952413477150224,0.10451548177003163,6.0499999999999154,6.0499999999999154,2.2631121953716526,0.003296044214179403,0.014931787836065573,0.029404913,true,true,true,true
242,discovery__discovery_07__dwa__tau_y_500,discovery,discovery_07,dwa,tau_y_500,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.189414143661713,0.9210352348163527,30.00000000000189,30.00000000000189,3.221469939073557,0.14867793386723183,0.0031596565233333322,0.023226127,true,true,true,true
243,holdout__holdout_14__dwa__delay_100,holdout,holdout_14,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799886964378005,0.05644748660638437,30.00000000000189,30.00000000000189,0.10753009517542378,0.692189754527417,0.0015655176466666664,0.004610028,true,true,true,true
244,holdout__holdout_09__teb__tau_x_100,holdout,holdout_09,teb,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,226,1127,0.07896276761292234,0.02860659474578698,11.269999999999804,11.269999999999804,4.981252304712004,0.1323332691760634,0.010301807814159293,0.033475185,true,true,true,true
245,holdout__holdout_18__dwa__tau_x_100,holdout,holdout_18,dwa,tau_x_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.751622632976504,0.051908026079318347,30.00000000000189,30.00000000000189,0.12779152653451933,0.43015005518926014,0.0013047484400000003,0.005295995,true,true,true,true
246,holdout__holdout_01__dwa__delay_100,holdout,holdout_01,dwa,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799886964378005,0.05644748660638437,30.00000000000189,30.00000000000189,0.10753009517542378,0.5970311968398299,0.0012091567933333333,0.004732427,true,true,true,true
247,holdout__holdout_05__teb__e0,holdout,holdout_05,teb,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,225,1124,0.07578411610534366,0.06096031044766412,11.239999999999805,11.239999999999805,5.140065204165502,0.1578111907592472,0.009470808737777784,0.028306593,true,true,true,true
248,discovery__discovery_05__dwa__tau_y_150,discovery,discovery_05,dwa,tau_y_150,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,2.9473752500449213,0.7152642306871704,30.00000000000189,30.00000000000189,2.4736775832168156,0.16553260376233503,0.0023396339233333306,0.018368552,true,true,true,true
249,discovery__discovery_08__teb__tau_w_300,discovery,discovery_08,teb,tau_w_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,311,1555,0.07688294820698502,0.08306058941396736,15.549999999999713,15.549999999999713,5.113311884968986,0.18151858207213337,0.00832915297427652,0.028313827,true,true,true,true
250,holdout__holdout_02__dwa__tau_y_300,holdout,holdout_02,dwa,tau_y_300,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.799915338987383,0.05526327701212631,30.00000000000189,30.00000000000189,0.1320295164372248,1.3974524357318103,0.00142601358,0.005084794,true,true,true,true
251,discovery__discovery_17__dwa__e0,discovery,discovery_17,dwa,e0,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,false,logical_timeout,duration,false,0,600,3000,4.800342967782957,0.05052643037205333,30.00000000000189,30.00000000000189,0.08043681154258775,1.47510436969883,0.0010524323783333322,0.003527945,true,true,true,true
252,discovery__discovery_07__teb__delay_100,discovery,discovery_07,teb,delay_100,f1c8fd861651f70500a8a3341a4fd79820a6f66c02609af9d8137fd2b70d947b,true,true,external_tolerance,external_tolerance,false,0,319,1594,0.028908847876960405,0.09417631212065644,15.939999999999705,15.939999999999705,5.983127069499791,0.16936157751354086,0.009974605789968657,0.029904774,true,true,true,true
